DS1921:  6434C000018A0F21
Download at: 8/18/2005 5:21:34 PM

Mission State
-------------
Mission is in progress
Sample rate: 60 minute(s)
Roll-Over Enabled: no
Roll-Over Occured: n/a
Mission Start time:  06/20/2005  17:31 
Mission Start delay: 0 minute(s)
Mission Samples: 1416
Device total samples: 50875
Temperatures displayed in: (Celsius)
High Threshold: 30.0°C
Low Threshold: 0.0°C
Temperature threshold alarm state: Conditional(none)  Alarm(none)
Current Real-Time Clock from DS1921: Thursday  08/18/2005  17:22:58 
Current PC Time: Thursday  08/18/2005  17:22:21 
Time Alarm mode: Alarm weekly
Alarm Time: Sunday 00:00:00
Alarm Time state: Conditional(yes)  Alarm(yes)

Temperature Alarms
------------------
Format: [(HIGH/LOW), Time/Date range]
 06/21/2005  22:31 , 20.5°C
 06/21/2005  23:31 , 20.5°C
 06/22/2005  00:31 , 20.5°C
 06/22/2005  01:31 , 20.5°C
 06/22/2005  02:31 , 20.5°C
 06/22/2005  03:31 , 20.5°C
 06/22/2005  04:31 , 20.5°C
 06/22/2005  05:31 , 20.5°C
 06/22/2005  06:31 , 20.5°C
 06/22/2005  07:31 , 20.5°C
 06/22/2005  08:31 , 20.5°C
 06/22/2005  09:31 , 20.5°C
 06/22/2005  10:31 , 20.5°C
 06/22/2005  11:31 , 20.5°C
 06/22/2005  12:31 , 20.5°C
 06/22/2005  13:31 , 20.5°C
 06/22/2005  14:31 , 20.5°C
 06/22/2005  15:31 , 20.5°C
 06/22/2005  16:31 , 20.5°C
 06/22/2005  17:31 , 20.5°C
 06/22/2005  18:31 , 20.5°C
 06/22/2005  19:31 , 20.5°C
 06/22/2005  20:31 , 20.5°C
 06/22/2005  21:31 , 20.5°C
 06/22/2005  22:31 , 20.5°C
 06/22/2005  23:31 , 20.5°C
 06/23/2005  00:31 , 20.5°C
 06/23/2005  01:31 , 20.5°C
 06/23/2005  02:31 , 20.5°C
 06/23/2005  03:31 , 20.5°C
 06/23/2005  04:31 , 20.5°C
 06/23/2005  05:31 , 20.5°C
 06/23/2005  06:31 , 20.5°C
 06/23/2005  07:31 , 20.5°C
 06/23/2005  08:31 , 20.5°C
 06/23/2005  09:31 , 20.5°C
 06/23/2005  10:31 , 20.5°C
 06/23/2005  11:31 , 20.5°C
 06/23/2005  12:31 , 20.5°C
 06/23/2005  13:31 , 20.5°C
 06/23/2005  14:31 , 20.5°C
 06/23/2005  15:31 , 20.5°C
 06/23/2005  16:31 , 20.5°C
 06/23/2005  17:31 , 20.5°C
 06/23/2005  18:31 , 20.5°C
 06/23/2005  19:31 , 20.5°C
 06/23/2005  20:31 , 20.5°C
 06/23/2005  21:31 , 20.5°C
 06/23/2005  22:31 , 20.5°C
 06/23/2005  23:31 , 20.5°C
 06/24/2005  00:31 , 20.5°C
 06/24/2005  01:31 , 20.0°C
 06/24/2005  02:31 , 20.0°C
 06/24/2005  03:31 , 20.0°C
 06/24/2005  04:31 , 20.0°C
 06/24/2005  05:31 , 20.0°C
 06/24/2005  06:31 , 20.0°C
 06/24/2005  07:31 , 20.0°C
 06/24/2005  08:31 , 20.0°C
 06/24/2005  09:31 , 20.5°C
 06/24/2005  10:31 , 20.5°C
 06/24/2005  11:31 , 20.5°C
 06/24/2005  12:31 , 20.5°C
 06/24/2005  13:31 , 20.5°C
 06/24/2005  14:31 , 20.5°C
 06/24/2005  15:31 , 20.5°C
 06/24/2005  16:31 , 20.5°C
 06/24/2005  17:31 , 20.5°C
 06/24/2005  18:31 , 20.5°C
 06/24/2005  19:31 , 20.5°C
 06/24/2005  20:31 , 20.5°C
 06/24/2005  21:31 , 20.5°C
 06/24/2005  22:31 , 20.5°C
 06/24/2005  23:31 , 20.5°C
 06/25/2005  00:31 , 20.0°C
 06/25/2005  01:31 , 20.0°C
 06/25/2005  02:31 , 20.0°C
 06/25/2005  03:31 , 20.0°C
 06/25/2005  04:31 , 20.0°C
 06/25/2005  05:31 , 20.0°C
 06/25/2005  06:31 , 20.0°C
 06/25/2005  07:31 , 20.0°C
 06/25/2005  08:31 , 20.0°C
 06/25/2005  09:31 , 20.0°C
 06/25/2005  10:31 , 20.0°C
 06/25/2005  11:31 , 20.0°C
 06/25/2005  12:31 , 20.5°C
 06/25/2005  13:31 , 20.5°C
 06/25/2005  14:31 , 20.5°C
 06/25/2005  15:31 , 20.5°C
 06/25/2005  16:31 , 20.5°C
 06/25/2005  17:31 , 20.5°C
 06/25/2005  18:31 , 20.5°C
 06/25/2005  19:31 , 20.5°C
 06/25/2005  20:31 , 20.5°C
 06/25/2005  21:31 , 20.5°C
 06/25/2005  22:31 , 20.5°C
 06/25/2005  23:31 , 20.0°C
 06/26/2005  00:31 , 20.0°C
 06/26/2005  01:31 , 20.0°C
 06/26/2005  02:31 , 20.0°C
 06/26/2005  03:31 , 20.0°C
 06/26/2005  04:31 , 20.0°C
 06/26/2005  05:31 , 20.0°C
 06/26/2005  06:31 , 20.0°C
 06/26/2005  07:31 , 20.0°C
 06/26/2005  08:31 , 20.0°C
 06/26/2005  09:31 , 20.0°C
 06/26/2005  10:31 , 20.0°C
 06/26/2005  11:31 , 20.5°C
 06/26/2005  12:31 , 20.0°C
 06/26/2005  13:31 , 20.5°C
 06/26/2005  14:31 , 20.5°C
 06/26/2005  15:31 , 20.5°C
 06/26/2005  16:31 , 20.5°C
 06/26/2005  17:31 , 20.5°C
 06/26/2005  18:31 , 20.5°C
 06/26/2005  19:31 , 20.5°C
 06/26/2005  20:31 , 20.5°C
 06/26/2005  21:31 , 20.5°C
 06/26/2005  22:31 , 20.5°C
 06/26/2005  23:31 , 20.5°C
 06/27/2005  00:31 , 20.5°C
 06/27/2005  01:31 , 20.5°C
 06/27/2005  02:31 , 20.0°C
 06/27/2005  03:31 , 20.0°C
 06/27/2005  04:31 , 20.0°C
 06/27/2005  05:31 , 20.0°C
 06/27/2005  06:31 , 20.0°C
 06/27/2005  07:31 , 20.0°C
 06/27/2005  08:31 , 20.0°C
 06/27/2005  09:31 , 20.0°C
 06/27/2005  10:31 , 20.0°C
 06/27/2005  11:31 , 20.5°C
 06/27/2005  12:31 , 20.5°C
 06/27/2005  13:31 , 20.5°C
 06/27/2005  14:31 , 20.5°C
 06/27/2005  15:31 , 20.5°C
 06/27/2005  16:31 , 20.5°C
 06/27/2005  17:31 , 20.5°C
 06/27/2005  18:31 , 20.5°C
 06/27/2005  19:31 , 20.5°C
 06/27/2005  20:31 , 20.5°C
 06/27/2005  21:31 , 20.5°C
 06/27/2005  22:31 , 20.5°C
 06/27/2005  23:31 , 20.5°C
 06/28/2005  00:31 , 20.5°C
 06/28/2005  01:31 , 20.0°C
 06/28/2005  02:31 , 20.0°C
 06/28/2005  03:31 , 20.0°C
 06/28/2005  04:31 , 20.0°C
 06/28/2005  05:31 , 20.0°C
 06/28/2005  06:31 , 20.0°C
 06/28/2005  07:31 , 20.0°C
 06/28/2005  08:31 , 20.0°C
 06/28/2005  09:31 , 19.5°C
 06/28/2005  10:31 , 19.0°C
 06/28/2005  11:31 , 18.0°C
 06/28/2005  12:31 , 11.5°C
 06/28/2005  13:31 , 12.5°C
 06/28/2005  14:31 , 13.5°C
 06/28/2005  15:31 , 14.5°C
 06/28/2005  16:31 , 15.5°C
 06/28/2005  17:31 , 16.0°C
 06/28/2005  18:31 , 16.5°C
 06/28/2005  19:31 , 17.0°C
 06/28/2005  20:31 , 17.5°C
 06/28/2005  21:31 , 18.5°C
 06/28/2005  22:31 , 17.5°C
 06/28/2005  23:31 , 17.5°C
 06/29/2005  00:31 , 17.5°C
 06/29/2005  01:31 , 18.0°C
 06/29/2005  02:31 , 18.0°C
 06/29/2005  03:31 , 18.0°C
 06/29/2005  04:31 , 18.5°C
 06/29/2005  05:31 , 18.5°C
 06/29/2005  06:31 , 18.5°C
 06/29/2005  07:31 , 18.5°C
 06/29/2005  08:31 , 18.5°C
 06/29/2005  09:31 , 18.5°C
 06/29/2005  10:31 , 18.5°C
 06/29/2005  11:31 , 18.5°C
 06/29/2005  12:31 , 19.0°C
 06/29/2005  13:31 , 19.0°C
 06/29/2005  14:31 , 19.0°C
 06/29/2005  15:31 , 19.0°C
 06/29/2005  16:31 , 19.0°C
 06/29/2005  17:31 , 19.0°C
 06/29/2005  18:31 , 19.0°C
 06/29/2005  19:31 , 18.5°C
 06/29/2005  20:31 , 18.5°C
 06/29/2005  21:31 , 18.5°C
 06/29/2005  22:31 , 18.0°C
 06/29/2005  23:31 , 18.0°C
 06/30/2005  00:31 , 18.0°C
 06/30/2005  01:31 , 18.0°C
 06/30/2005  02:31 , 18.0°C
 06/30/2005  03:31 , 18.0°C
 06/30/2005  04:31 , 17.5°C
 06/30/2005  05:31 , 17.5°C
 06/30/2005  06:31 , 17.5°C
 06/30/2005  07:31 , 17.5°C
 06/30/2005  08:31 , 17.5°C
 06/30/2005  09:31 , 18.0°C
 06/30/2005  10:31 , 18.0°C
 06/30/2005  11:31 , 18.0°C
 06/30/2005  12:31 , 18.0°C
 06/30/2005  13:31 , 18.0°C
 06/30/2005  14:31 , 18.0°C
 06/30/2005  15:31 , 18.0°C
 06/30/2005  16:31 , 18.0°C
 06/30/2005  17:31 , 18.0°C
 06/30/2005  18:31 , 18.0°C
 06/30/2005  19:31 , 18.0°C
 06/30/2005  20:31 , 18.0°C
 06/30/2005  21:31 , 18.0°C
 06/30/2005  22:31 , 18.0°C
 06/30/2005  23:31 , 17.5°C
 07/01/2005  00:31 , 17.5°C
 07/01/2005  01:31 , 17.5°C
 07/01/2005  02:31 , 17.5°C
 07/01/2005  03:31 , 17.5°C
 07/01/2005  04:31 , 17.5°C
 07/01/2005  05:31 , 17.5°C
 07/01/2005  06:31 , 17.5°C
 07/01/2005  07:31 , 17.5°C
 07/01/2005  08:31 , 17.5°C
 07/01/2005  09:31 , 17.5°C
 07/01/2005  10:31 , 17.5°C
 07/01/2005  11:31 , 17.5°C
 07/01/2005  12:31 , 17.5°C
 07/01/2005  13:31 , 17.5°C
 07/01/2005  14:31 , 17.5°C
 07/01/2005  15:31 , 17.5°C
 07/01/2005  16:31 , 17.5°C
 07/01/2005  17:31 , 17.5°C
 07/01/2005  18:31 , 17.5°C
 07/01/2005  19:31 , 17.5°C
 07/01/2005  20:31 , 17.5°C
 07/01/2005  21:31 , 17.5°C
 07/01/2005  22:31 , 17.5°C
 07/01/2005  23:31 , 17.5°C
 07/02/2005  00:31 , 17.5°C
 07/02/2005  01:31 , 17.5°C
 07/02/2005  02:31 , 18.0°C
 07/02/2005  03:31 , 18.0°C
 07/02/2005  04:31 , 18.0°C
 07/02/2005  05:31 , 18.0°C
 07/02/2005  06:31 , 18.0°C
 07/02/2005  07:31 , 18.0°C
 07/02/2005  08:31 , 18.0°C
 07/02/2005  09:31 , 18.0°C
 07/02/2005  10:31 , 18.0°C
 07/02/2005  11:31 , 17.5°C
 07/02/2005  12:31 , 18.0°C
 07/02/2005  13:31 , 18.0°C
 07/02/2005  14:31 , 17.5°C
 07/02/2005  15:31 , 17.5°C
 07/02/2005  16:31 , 17.5°C
 07/02/2005  17:31 , 17.5°C
 07/02/2005  18:31 , 17.0°C
 07/02/2005  19:31 , 17.0°C
 07/02/2005  20:31 , 17.0°C
 07/02/2005  21:31 , 17.0°C
 07/02/2005  22:31 , 16.5°C
 07/02/2005  23:31 , 16.5°C
 07/03/2005  00:31 , 16.5°C
 07/03/2005  01:31 , 16.5°C
 07/03/2005  02:31 , 16.5°C
 07/03/2005  03:31 , 16.5°C
 07/03/2005  04:31 , 17.0°C
 07/03/2005  05:31 , 17.0°C
 07/03/2005  06:31 , 17.0°C
 07/03/2005  07:31 , 17.0°C
 07/03/2005  08:31 , 17.0°C
 07/03/2005  09:31 , 17.0°C
 07/03/2005  10:31 , 17.0°C
 07/03/2005  11:31 , 17.5°C
 07/03/2005  12:31 , 17.5°C
 07/03/2005  13:31 , 17.5°C
 07/03/2005  14:31 , 17.5°C
 07/03/2005  15:31 , 17.5°C
 07/03/2005  16:31 , 17.5°C
 07/03/2005  17:31 , 17.5°C
 07/03/2005  18:31 , 17.5°C
 07/03/2005  19:31 , 17.5°C
 07/03/2005  20:31 , 17.5°C
 07/03/2005  21:31 , 17.5°C
 07/03/2005  22:31 , 17.5°C
 07/03/2005  23:31 , 17.5°C
 07/04/2005  00:31 , 17.5°C
 07/04/2005  01:31 , 17.5°C
 07/04/2005  02:31 , 17.5°C
 07/04/2005  03:31 , 17.5°C
 07/04/2005  04:31 , 17.5°C
 07/04/2005  05:31 , 17.5°C
 07/04/2005  06:31 , 17.5°C
 07/04/2005  07:31 , 17.5°C
 07/04/2005  08:31 , 17.5°C
 07/04/2005  09:31 , 17.5°C
 07/04/2005  10:31 , 17.5°C
 07/04/2005  11:31 , 17.5°C
 07/04/2005  12:31 , 17.5°C
 07/04/2005  13:31 , 18.0°C
 07/04/2005  14:31 , 18.0°C
 07/04/2005  15:31 , 18.0°C
 07/04/2005  16:31 , 18.0°C
 07/04/2005  17:31 , 18.0°C
 07/04/2005  18:31 , 11.5°C
 07/04/2005  19:31 , 12.5°C
 07/04/2005  20:31 , 14.0°C
 07/04/2005  21:31 , 15.0°C
 07/04/2005  22:31 , 15.5°C
 07/04/2005  23:31 , 16.0°C
 07/05/2005  00:31 , 16.5°C
 07/05/2005  01:31 , 16.5°C
 07/05/2005  02:31 , 17.0°C
 07/05/2005  03:31 , 17.0°C
 07/05/2005  04:31 , 17.0°C
 07/05/2005  05:31 , 17.0°C
 07/05/2005  06:31 , 17.0°C
 07/05/2005  07:31 , 17.0°C
 07/05/2005  08:31 , 17.5°C
 07/05/2005  09:31 , 17.5°C
 07/05/2005  10:31 , 17.5°C
 07/05/2005  11:31 , 17.5°C
 07/05/2005  12:31 , 17.5°C
 07/05/2005  13:31 , 17.5°C
 07/05/2005  14:31 , 17.5°C
 07/05/2005  15:31 , 18.0°C
 07/05/2005  16:31 , 18.0°C
 07/05/2005  17:31 , 18.0°C
 07/05/2005  18:31 , 18.0°C
 07/05/2005  19:31 , 18.0°C
 07/05/2005  20:31 , 18.0°C
 07/05/2005  21:31 , 18.0°C
 07/05/2005  22:31 , 17.5°C
 07/05/2005  23:31 , 17.5°C
 07/06/2005  00:31 , 17.5°C
 07/06/2005  01:31 , 17.5°C
 07/06/2005  02:31 , 17.5°C
 07/06/2005  03:31 , 17.5°C
 07/06/2005  04:31 , 17.5°C
 07/06/2005  05:31 , 17.5°C
 07/06/2005  06:31 , 17.5°C
 07/06/2005  07:31 , 17.5°C
 07/06/2005  08:31 , 17.5°C
 07/06/2005  09:31 , 17.5°C
 07/06/2005  10:31 , 17.5°C
 07/06/2005  11:31 , 17.5°C
 07/06/2005  12:31 , 17.5°C
 07/06/2005  13:31 , 18.0°C
 07/06/2005  14:31 , 18.0°C
 07/06/2005  15:31 , 18.0°C
 07/06/2005  16:31 , 18.0°C
 07/06/2005  17:31 , 18.0°C
 07/06/2005  18:31 , 18.0°C
 07/06/2005  19:31 , 18.0°C
 07/06/2005  20:31 , 18.0°C
 07/06/2005  21:31 , 18.0°C
 07/06/2005  22:31 , 18.0°C
 07/06/2005  23:31 , 17.5°C
 07/07/2005  00:31 , 17.5°C
 07/07/2005  01:31 , 17.5°C
 07/07/2005  02:31 , 17.5°C
 07/07/2005  03:31 , 17.5°C
 07/07/2005  04:31 , 17.5°C
 07/07/2005  05:31 , 17.0°C
 07/07/2005  06:31 , 17.0°C
 07/07/2005  07:31 , 17.0°C
 07/07/2005  08:31 , 17.0°C
 07/07/2005  09:31 , 17.5°C
 07/07/2005  10:31 , 17.5°C
 07/07/2005  11:31 , 17.5°C
 07/07/2005  12:31 , 17.5°C
 07/07/2005  13:31 , 17.5°C
 07/07/2005  14:31 , 17.5°C
 07/07/2005  15:31 , 17.0°C
 07/07/2005  16:31 , 17.0°C
 07/07/2005  17:31 , 17.0°C
 07/07/2005  18:31 , 17.5°C
 07/07/2005  19:31 , 17.5°C
 07/07/2005  20:31 , 17.5°C
 07/07/2005  21:31 , 17.5°C
 07/07/2005  22:31 , 17.0°C
 07/07/2005  23:31 , 17.0°C
 07/08/2005  00:31 , 17.0°C
 07/08/2005  01:31 , 17.0°C
 07/08/2005  02:31 , 17.0°C
 07/08/2005  03:31 , 17.0°C
 07/08/2005  04:31 , 17.0°C
 07/08/2005  05:31 , 17.0°C
 07/08/2005  06:31 , 17.0°C
 07/08/2005  07:31 , 17.0°C
 07/08/2005  08:31 , 17.0°C
 07/08/2005  09:31 , 17.0°C
 07/08/2005  10:31 , 17.5°C
 07/08/2005  11:31 , 17.5°C
 07/08/2005  12:31 , 17.5°C
 07/08/2005  13:31 , 17.5°C
 07/08/2005  14:31 , 17.5°C
 07/08/2005  15:31 , 17.5°C
 07/08/2005  16:31 , 17.5°C
 07/08/2005  17:31 , 17.5°C
 07/08/2005  18:31 , 17.5°C
 07/08/2005  19:31 , 17.5°C
 07/08/2005  20:31 , 17.5°C
 07/08/2005  21:31 , 17.5°C
 07/08/2005  22:31 , 17.5°C
 07/08/2005  23:31 , 17.5°C
 07/09/2005  00:31 , 17.5°C
 07/09/2005  01:31 , 17.5°C
 07/09/2005  02:31 , 17.5°C
 07/09/2005  03:31 , 17.5°C
 07/09/2005  04:31 , 17.5°C
 07/09/2005  05:31 , 17.0°C
 07/09/2005  06:31 , 17.5°C
 07/09/2005  07:31 , 17.0°C
 07/09/2005  08:31 , 17.5°C
 07/09/2005  09:31 , 17.5°C
 07/09/2005  10:31 , 17.5°C
 07/09/2005  11:31 , 17.5°C
 07/09/2005  12:31 , 17.5°C
 07/09/2005  13:31 , 17.5°C
 07/09/2005  14:31 , 17.5°C
 07/09/2005  15:31 , 17.5°C
 07/09/2005  16:31 , 17.5°C
 07/09/2005  17:31 , 18.0°C
 07/09/2005  18:31 , 18.0°C
 07/09/2005  19:31 , 18.0°C
 07/09/2005  20:31 , 18.0°C
 07/09/2005  21:31 , 17.5°C
 07/09/2005  22:31 , 17.5°C
 07/09/2005  23:31 , 17.5°C
 07/10/2005  00:31 , 17.5°C
 07/10/2005  01:31 , 17.5°C
 07/10/2005  02:31 , 17.5°C
 07/10/2005  03:31 , 17.0°C
 07/10/2005  04:31 , 17.0°C
 07/10/2005  05:31 , 17.0°C
 07/10/2005  06:31 , 17.0°C
 07/10/2005  07:31 , 17.0°C
 07/10/2005  08:31 , 17.0°C
 07/10/2005  09:31 , 17.0°C
 07/10/2005  10:31 , 17.5°C
 07/10/2005  11:31 , 17.5°C
 07/10/2005  12:31 , 17.5°C
 07/10/2005  13:31 , 17.5°C
 07/10/2005  14:31 , 17.5°C
 07/10/2005  15:31 , 17.5°C
 07/10/2005  16:31 , 17.5°C
 07/10/2005  17:31 , 17.5°C
 07/10/2005  18:31 , 17.5°C
 07/10/2005  19:31 , 17.5°C
 07/10/2005  20:31 , 17.5°C
 07/10/2005  21:31 , 17.5°C
 07/10/2005  22:31 , 17.5°C
 07/10/2005  23:31 , 17.5°C
 07/11/2005  00:31 , 17.0°C
 07/11/2005  01:31 , 17.0°C
 07/11/2005  02:31 , 17.0°C
 07/11/2005  03:31 , 17.0°C
 07/11/2005  04:31 , 17.0°C
 07/11/2005  05:31 , 17.0°C
 07/11/2005  06:31 , 17.0°C
 07/11/2005  07:31 , 17.0°C
 07/11/2005  08:31 , 17.0°C
 07/11/2005  09:31 , 17.0°C
 07/11/2005  10:31 , 17.0°C
 07/11/2005  11:31 , 17.0°C
 07/11/2005  12:31 , 17.5°C
 07/11/2005  13:31 , 17.5°C
 07/11/2005  14:31 , 17.5°C
 07/11/2005  15:31 , 17.5°C
 07/11/2005  16:31 , 17.5°C
 07/11/2005  17:31 , 17.5°C
 07/11/2005  18:31 , 17.5°C
 07/11/2005  19:31 , 17.5°C
 07/11/2005  20:31 , 17.5°C
 07/11/2005  21:31 , 17.5°C
 07/11/2005  22:31 , 17.5°C
 07/11/2005  23:31 , 17.5°C
 07/12/2005  00:31 , 17.5°C
 07/12/2005  01:31 , 17.0°C
 07/12/2005  02:31 , 17.0°C
 07/12/2005  03:31 , 17.0°C
 07/12/2005  04:31 , 17.0°C
 07/12/2005  05:31 , 17.0°C
 07/12/2005  06:31 , 17.0°C
 07/12/2005  07:31 , 17.0°C
 07/12/2005  08:31 , 17.0°C
 07/12/2005  09:31 , 17.0°C
 07/12/2005  10:31 , 17.0°C
 07/12/2005  11:31 , 17.0°C
 07/12/2005  12:31 , 17.5°C
 07/12/2005  13:31 , 17.5°C
 07/12/2005  14:31 , 17.5°C
 07/12/2005  15:31 , 17.5°C
 07/12/2005  16:31 , 17.5°C
 07/12/2005  17:31 , 17.5°C
 07/12/2005  18:31 , 17.5°C
 07/12/2005  19:31 , 17.5°C
 07/12/2005  20:31 , 17.5°C
 07/12/2005  21:31 , 17.5°C
 07/12/2005  22:31 , 17.5°C
 07/12/2005  23:31 , 17.5°C
 07/13/2005  00:31 , 17.5°C
 07/13/2005  01:31 , 17.5°C
 07/13/2005  02:31 , 17.0°C
 07/13/2005  03:31 , 17.0°C
 07/13/2005  04:31 , 17.0°C
 07/13/2005  05:31 , 17.0°C
 07/13/2005  06:31 , 17.0°C
 07/13/2005  07:31 , 17.0°C
 07/13/2005  08:31 , 17.0°C
 07/13/2005  09:31 , 17.0°C
 07/13/2005  10:31 , 17.0°C
 07/13/2005  11:31 , 17.5°C
 07/13/2005  12:31 , 17.5°C
 07/13/2005  13:31 , 17.5°C
 07/13/2005  14:31 , 17.5°C
 07/13/2005  15:31 , 17.5°C
 07/13/2005  16:31 , 17.5°C
 07/13/2005  17:31 , 17.5°C
 07/13/2005  18:31 , 17.5°C
 07/13/2005  19:31 , 17.5°C
 07/13/2005  20:31 , 17.5°C
 07/13/2005  21:31 , 17.5°C
 07/13/2005  22:31 , 17.5°C
 07/13/2005  23:31 , 17.5°C
 07/14/2005  00:31 , 17.5°C
 07/14/2005  01:31 , 17.5°C
 07/14/2005  02:31 , 17.5°C
 07/14/2005  03:31 , 17.0°C
 07/14/2005  04:31 , 17.5°C
 07/14/2005  05:31 , 17.5°C
 07/14/2005  06:31 , 17.5°C
 07/14/2005  07:31 , 17.5°C
 07/14/2005  08:31 , 17.5°C
 07/14/2005  09:31 , 17.5°C
 07/14/2005  10:31 , 17.5°C
 07/14/2005  11:31 , 17.5°C
 07/14/2005  12:31 , 17.5°C
 07/14/2005  13:31 , 17.0°C
 07/14/2005  14:31 , 17.5°C
 07/14/2005  15:31 , 17.5°C
 07/14/2005  16:31 , 17.0°C
 07/14/2005  17:31 , 17.0°C
 07/14/2005  18:31 , 17.0°C
 07/14/2005  19:31 , 17.0°C
 07/14/2005  20:31 , 17.5°C
 07/14/2005  21:31 , 17.0°C
 07/14/2005  22:31 , 17.0°C
 07/14/2005  23:31 , 17.0°C
 07/15/2005  00:31 , 17.0°C
 07/15/2005  01:31 , 17.0°C
 07/15/2005  02:31 , 17.0°C
 07/15/2005  03:31 , 17.0°C
 07/15/2005  04:31 , 17.0°C
 07/15/2005  05:31 , 17.0°C
 07/15/2005  06:31 , 17.0°C
 07/15/2005  07:31 , 17.0°C
 07/15/2005  08:31 , 17.0°C
 07/15/2005  09:31 , 17.0°C
 07/15/2005  10:31 , 17.0°C
 07/15/2005  11:31 , 17.0°C
 07/15/2005  12:31 , 17.0°C
 07/15/2005  13:31 , 17.0°C
 07/15/2005  14:31 , 17.0°C
 07/15/2005  15:31 , 17.0°C
 07/15/2005  16:31 , 17.0°C
 07/15/2005  17:31 , 17.5°C
 07/15/2005  18:31 , 17.5°C
 07/15/2005  19:31 , 17.5°C
 07/15/2005  20:31 , 17.5°C
 07/15/2005  21:31 , 17.5°C
 07/15/2005  22:31 , 17.0°C
 07/15/2005  23:31 , 17.0°C
 07/16/2005  00:31 , 17.0°C
 07/16/2005  01:31 , 17.0°C
 07/16/2005  02:31 , 17.0°C
 07/16/2005  03:31 , 17.0°C
 07/16/2005  04:31 , 17.0°C
 07/16/2005  05:31 , 17.0°C
 07/16/2005  06:31 , 17.0°C
 07/16/2005  07:31 , 17.0°C
 07/16/2005  08:31 , 17.0°C
 07/16/2005  09:31 , 17.0°C
 07/16/2005  10:31 , 17.0°C
 07/16/2005  11:31 , 17.0°C
 07/16/2005  12:31 , 17.5°C
 07/16/2005  13:31 , 17.5°C
 07/16/2005  14:31 , 17.5°C
 07/16/2005  15:31 , 17.5°C
 07/16/2005  16:31 , 17.5°C
 07/16/2005  17:31 , 17.5°C
 07/16/2005  18:31 , 17.5°C
 07/16/2005  19:31 , 17.5°C
 07/16/2005  20:31 , 17.5°C
